,transaction_date,owner,ticker,asset_description,asset_type,type,amount,comment,senator,ptr_link,disclosure_date,id,senatorId,alpha
4877,2018-05-03,Self,GOOGL,Alphabet Inc.,Stock,Sale (Partial),"$15,001 - $50,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/81b2943a-091a-467b-89cf-afb8c14d2ed9/,2018-05-14,4877,132,
4878,2018-05-01,Self,AAPL,Apple Inc.,Stock,Sale (Partial),"$50,001 - $100,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/81b2943a-091a-467b-89cf-afb8c14d2ed9/,2018-05-14,4878,132,
4879,2018-04-26,Self,CHKP,Check Point Software Technologies Ltd.,Stock,Sale (Full),"$50,001 - $100,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/81b2943a-091a-467b-89cf-afb8c14d2ed9/,2018-05-14,4879,132,
4880,2018-04-16,Self,BLK,"BlackRock, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/81b2943a-091a-467b-89cf-afb8c14d2ed9/,2018-05-14,4880,132,
4881,2018-05-10,Unknown,Unknown,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,Unknown,Unknown,nan,Richard M Burr,https://efdsearch.senate.gov/search/view/paper/c439145a-47b1-4146-8838-06cd744d649a/,2018-05-10,4881,130,
4887,2018-04-03,Joint,V,Visa Inc.,Stock,Sale (Partial),"$15,001 - $50,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/fe9822ee-cb9e-460e-8544-c42006c591e0/,2018-05-10,4887,123,
4888,2018-04-03,Joint,CVS,CVS Health Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/fe9822ee-cb9e-460e-8544-c42006c591e0/,2018-05-10,4888,123,
4889,2018-04-03,Joint,CMCSA,Comcast Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/fe9822ee-cb9e-460e-8544-c42006c591e0/,2018-05-10,4889,123,
4890,2018-04-03,Joint,JPM,JPMorgan Chase & Co.,Stock,Sale (Partial),"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/fe9822ee-cb9e-460e-8544-c42006c591e0/,2018-05-10,4890,123,
4891,2018-04-03,Joint,WPC,W. P. Carey Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/fe9822ee-cb9e-460e-8544-c42006c591e0/,2018-05-10,4891,123,
4892,2018-04-03,Joint,AAPL,Apple Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/fe9822ee-cb9e-460e-8544-c42006c591e0/,2018-05-10,4892,123,
4895,2018-04-11,Spouse,CVX,Chevron Corporation,Stock,Sale (Full),"$1,001 - $15,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/61e4535e-c9b2-4935-93c2-2d4dbe41922e/,2018-05-09,4895,133,
4898,2018-04-11,Spouse,NFLX,"Netflix, Inc.",Stock,Sale (Full),"$50,001 - $100,000",seo,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/61e4535e-c9b2-4935-93c2-2d4dbe41922e/,2018-05-09,4898,133,
4900,2018-04-23,Spouse,--,Torchmark Corporation NTS ISIN US891027AP93 Rate/Coupon: 9.25 Matures: 06/15/2019,Corporate Bond,Sale (Full),"$15,001 - $50,000",--,Roger F Wicker,https://efdsearch.senate.gov/search/view/ptr/19ab8dfe-79bd-427f-ade0-c62df4f377ad/,2018-05-09,4900,141,
4901,2017-09-12,Self,--,"W.L. Gore & Associates Inc.  Company: W.L. Gore & Associates Inc. &nbsp;(Newark, DE)  Description:&nbsp;Advanced materials manufacturing",Non-Public Stock,Sale (Partial),"$250,001 - $500,000",--,Christopher A Coons,https://efdsearch.senate.gov/search/view/ptr/75638602-b725-4bc9-9ab7-0c9f7699f896/,2018-05-03,4901,116,
4904,2018-05-01,Unknown,Unknown,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,Unknown,Unknown,nan,Richard M Burr,https://efdsearch.senate.gov/search/view/paper/e787a949-dba2-4b49-8d97-c27a8afce004/,2018-05-01,4904,130,
4905,2018-04-16,Spouse,--,International Lease Finance Rate/Coupon: 3.875% Matures: 04/15/2018,Corporate Bond,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/cea4055c-8230-4f46-8076-802a1750c886/,2018-05-01,4905,101,
4907,2018-04-27,Joint,USG,USG Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/07163d2f-2ddf-4e81-a2b4-210fb8a469d2/,2018-05-01,4907,136,
4908,2018-04-26,Joint,USG,USG Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/07163d2f-2ddf-4e81-a2b4-210fb8a469d2/,2018-05-01,4908,136,
4909,2018-04-26,Joint,WPX,"WPX Energy, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/07163d2f-2ddf-4e81-a2b4-210fb8a469d2/,2018-05-01,4909,136,
4917,2018-04-17,Joint,DUK,Duke Energy Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/07163d2f-2ddf-4e81-a2b4-210fb8a469d2/,2018-05-01,4917,136,
4918,2018-04-13,Joint,USG,USG Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/07163d2f-2ddf-4e81-a2b4-210fb8a469d2/,2018-05-01,4918,136,
4919,2018-04-12,Joint,USG,USG Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/07163d2f-2ddf-4e81-a2b4-210fb8a469d2/,2018-05-01,4919,136,
4920,2018-04-09,Joint,USG,USG Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/07163d2f-2ddf-4e81-a2b4-210fb8a469d2/,2018-05-01,4920,136,
4922,2018-04-20,Unknown,Unknown,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,Unknown,Unknown,nan,John Boozman,https://efdsearch.senate.gov/search/view/paper/e194954a-ab04-4284-9d79-c830631d348d/,2018-04-20,4922,104,
4923,2018-04-12,Spouse,CGNT,"Cogentix Medical, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--,Tina Smith,https://efdsearch.senate.gov/search/view/ptr/e4eae413-9ad7-4ccf-a37c-a277a55707cc/,2018-04-20,4923,114,
4924,2018-04-12,Spouse,CGNT,"Cogentix Medical, Inc.",Stock,Sale (Full),"$100,001 - $250,000",--,Tina Smith,https://efdsearch.senate.gov/search/view/ptr/e4eae413-9ad7-4ccf-a37c-a277a55707cc/,2018-04-20,4924,114,
4925,2018-04-10,Spouse,CGNT,"Cogentix Medical, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--,Tina Smith,https://efdsearch.senate.gov/search/view/ptr/e4eae413-9ad7-4ccf-a37c-a277a55707cc/,2018-04-20,4925,114,
4926,2018-03-19,Spouse,FB,"Facebook, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/3e0e6c8e-e659-4081-97cf-05e6f350a459/,2018-04-19,4926,123,
4927,2018-03-19,Joint,FB,"Facebook, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/3e0e6c8e-e659-4081-97cf-05e6f350a459/,2018-04-19,4927,123,
4928,2018-03-19,Self,FB,"Facebook, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/3e0e6c8e-e659-4081-97cf-05e6f350a459/,2018-04-19,4928,123,
4929,2018-03-12,Spouse,--,MAINE ST HSG AUTH BOND Rate/Coupon: 4.0% Matures: 11/15/2028,Municipal Security,Sale (Full),"$15,001 - $50,000","REDEMPTION ""CALLED""","Angus S King, Jr.",https://efdsearch.senate.gov/search/view/ptr/5c15668a-97a0-4959-896a-3d4b5baf7954/,2018-04-16,4929,165,
4932,2018-03-09,Joint,ISRG,"Intuitive Surgical, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",Less than $1000,John F Reed,https://efdsearch.senate.gov/search/view/ptr/63409db6-5b28-43aa-aa0f-d6594a8f15b4/,2018-03-12,4964,147,
4935,2018-03-22,Self,REVB,Revere Bank,Stock,Sale (Full),"$1,001 - $15,000",--,Patrick J Toomey,https://efdsearch.senate.gov/search/view/ptr/ccac59b4-ae2d-47b6-ae63-69a4f1f5f968/,2018-04-10,4934,118,
4936,2018-03-29,Spouse,CGNT,"Cogentix Medical, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,Tina Smith,https://efdsearch.senate.gov/search/view/ptr/5aa4f067-861b-466a-95e5-6d31e3d79ea1/,2018-04-09,4935,114,
4937,2018-03-28,Spouse,FANUY,Fanuc Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/0ab7eda5-7112-4fda-919b-b44b37efd191/,2018-04-07,4936,110,
4938,2018-03-28,Spouse,WFC,Wells Fargo & Company,Stock,Sale (Partial),"$15,001 - $50,000",--,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/0ab7eda5-7112-4fda-919b-b44b37efd191/,2018-04-07,4937,110,
4939,2018-04-02,Joint,URBN,"Urban Outfitters, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/6d02e725-df28-4d70-9635-f99acf687da8/,2018-04-05,4938,136,
4940,2018-04-02,Joint,URBN,"Urban Outfitters, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/6d02e725-df28-4d70-9635-f99acf687da8/,2018-04-05,4939,136,
4943,2018-03-29,Joint,URBN,"Urban Outfitters, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/6d02e725-df28-4d70-9635-f99acf687da8/,2018-04-05,4942,136,
4945,2018-03-20,Joint,URBN,"Urban Outfitters, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/6d02e725-df28-4d70-9635-f99acf687da8/,2018-04-05,4944,136,
4946,2018-03-20,Joint,ENTG,"Entegris, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/6d02e725-df28-4d70-9635-f99acf687da8/,2018-04-05,4945,136,
4948,2018-03-13,Joint,WMB,"The Williams Companies, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/6d02e725-df28-4d70-9635-f99acf687da8/,2018-04-05,4947,136,
4949,2018-03-06,Joint,URBN,"Urban Outfitters, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/6d02e725-df28-4d70-9635-f99acf687da8/,2018-04-05,4948,136,
4950,2018-04-02,Unknown,Unknown,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,Unknown,Unknown,nan,Richard Blumenthal,https://efdsearch.senate.gov/search/view/paper/b592b168-6ec8-4ea4-b153-cd3148404c2e/,2018-04-02,4949,135,
4956,2018-03-09,Joint,XLNX,"Xilinx, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/63409db6-5b28-43aa-aa0f-d6594a8f15b4/,2018-03-12,4955,147,
4957,2018-03-09,Joint,VRTX,Vertex Pharmaceuticals Incorporated,Stock,Sale (Partial),"$1,001 - $15,000",Less than $1000,John F Reed,https://efdsearch.senate.gov/search/view/ptr/63409db6-5b28-43aa-aa0f-d6594a8f15b4/,2018-03-12,4956,147,
4958,2018-03-09,Joint,VWO,Vanguard FTSE Emerging Markets ETF,Stock,Sale (Partial),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/63409db6-5b28-43aa-aa0f-d6594a8f15b4/,2018-03-12,4957,147,
4959,2018-03-09,Joint,TMO,Thermo Fisher Scientific Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/63409db6-5b28-43aa-aa0f-d6594a8f15b4/,2018-03-12,4958,147,
4960,2018-03-09,Joint,SYK,Stryker Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/63409db6-5b28-43aa-aa0f-d6594a8f15b4/,2018-03-12,4959,147,
4961,2018-03-09,Joint,XBI,SPDR S&P Biotech ETF,Stock,Sale (Partial),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/63409db6-5b28-43aa-aa0f-d6594a8f15b4/,2018-03-12,4960,147,
4962,2018-03-09,Joint,XSD,SPDR S&P Semiconductor ETF,Stock,Sale (Partial),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/63409db6-5b28-43aa-aa0f-d6594a8f15b4/,2018-03-12,4961,147,
4963,2018-03-09,Joint,RYT,Guggenheim S&P 500 Eq Wt Technology ETF,Stock,Sale (Partial),"$1,001 - $15,000",Less than $1000,John F Reed,https://efdsearch.senate.gov/search/view/ptr/63409db6-5b28-43aa-aa0f-d6594a8f15b4/,2018-03-12,4962,147,
4964,2018-03-09,Joint,QCOM,QUALCOMM Incorporated,Stock,Sale (Partial),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/63409db6-5b28-43aa-aa0f-d6594a8f15b4/,2018-03-12,4963,147,
4965,2018-03-09,Joint,INTC,Intel Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/63409db6-5b28-43aa-aa0f-d6594a8f15b4/,2018-03-12,4965,147,
4966,2018-03-09,Joint,ITW,Illinois Tool Works Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/63409db6-5b28-43aa-aa0f-d6594a8f15b4/,2018-03-12,4966,147,
4967,2018-03-09,Joint,IYT,iShares Transportation Average ETF,Stock,Sale (Partial),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/63409db6-5b28-43aa-aa0f-d6594a8f15b4/,2018-03-12,4967,147,
4968,2018-03-09,Joint,IQV,IQVIA Holdings Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/63409db6-5b28-43aa-aa0f-d6594a8f15b4/,2018-03-12,4968,147,
4969,2018-03-09,Joint,HON,Honeywell International Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/63409db6-5b28-43aa-aa0f-d6594a8f15b4/,2018-03-12,4969,147,
4970,2018-03-09,Joint,FDX,FedEx Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/63409db6-5b28-43aa-aa0f-d6594a8f15b4/,2018-03-12,4970,147,
4971,2018-03-09,Joint,DHR,Danaher Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/63409db6-5b28-43aa-aa0f-d6594a8f15b4/,2018-03-12,4971,147,
4972,2018-03-09,Joint,COST,Costco Wholesale Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/63409db6-5b28-43aa-aa0f-d6594a8f15b4/,2018-03-12,4972,147,
4973,2018-03-09,Joint,CSCO,"Cisco Systems, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/63409db6-5b28-43aa-aa0f-d6594a8f15b4/,2018-03-12,4973,147,
4974,2018-03-09,Joint,CVS,CVS Health Corporation,Stock,Sale (Partial),"$1,001 - $15,000",Less than $1000,John F Reed,https://efdsearch.senate.gov/search/view/ptr/63409db6-5b28-43aa-aa0f-d6594a8f15b4/,2018-03-12,4974,147,
4975,2018-03-09,Joint,AAPL,Apple Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/63409db6-5b28-43aa-aa0f-d6594a8f15b4/,2018-03-12,4975,147,
4976,2018-03-09,Joint,ADI,"Analog Devices, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/63409db6-5b28-43aa-aa0f-d6594a8f15b4/,2018-03-12,4976,147,
4977,2018-03-09,Joint,AMGN,Amgen Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/63409db6-5b28-43aa-aa0f-d6594a8f15b4/,2018-03-12,4977,147,
4978,2018-02-28,Spouse,RHHBY,Roche Holding AG,Stock,Sale (Full),"$1,001 - $15,000",--,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/1b2188b2-5f0b-4fd1-ac5b-0f381757af89/,2018-03-08,4978,110,
4982,2018-02-27,Spouse,OXY,Occidental Petroleum Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/1b2188b2-5f0b-4fd1-ac5b-0f381757af89/,2018-03-08,4982,110,
4983,2018-02-27,Spouse,CERN,Cerner Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/1b2188b2-5f0b-4fd1-ac5b-0f381757af89/,2018-03-08,4983,110,
4985,2018-03-07,Unknown,Unknown,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,Unknown,Unknown,nan,John Boozman,https://efdsearch.senate.gov/search/view/paper/9604cc5c-4cc3-4f3e-8c2d-11199e4ce90f/,2018-03-07,4985,104,
4987,2018-02-08,Self,REVB,Revere Bank,Stock,Sale (Full),"$1,001 - $15,000",--,Patrick J Toomey,https://efdsearch.senate.gov/search/view/ptr/7a09d93e-a0f5-4522-8735-eaf5c10b0f99/,2018-03-07,4987,118,
4992,2018-03-02,Joint,PODD,Insulet Corporation,Stock,Sale (Partial),"$100,001 - $250,000",--,Tina Smith,https://efdsearch.senate.gov/search/view/ptr/63d39c23-dc3a-46ac-a187-086b780d8be7/,2018-03-06,4992,114,
4994,2018-02-28,Joint,CSCO,"Cisco Systems, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,2018-03-05,4994,136,
4996,2018-02-26,Joint,FOXA,"Twenty-First Century Fox, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,2018-03-05,4996,136,
4997,2018-02-26,Joint,DISCA,"Discovery Communications, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,2018-03-05,4997,136,
4998,2018-02-23,Joint,FOXA,"Twenty-First Century Fox, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,2018-03-05,4998,136,
5000,2018-02-23,Joint,PFE,Pfizer Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,2018-03-05,5000,136,
5001,2018-02-22,Joint,URBN,"Urban Outfitters, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,2018-03-05,5001,136,
5002,2018-02-22,Joint,KN,Knowles Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,2018-03-05,5002,136,
5005,2018-02-16,Joint,KN,Knowles Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,2018-03-05,5005,136,
5006,2018-02-14,Joint,KN,Knowles Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,2018-03-05,5006,136,
5007,2018-02-13,Joint,XOM,Exxon Mobil Corporation,Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,2018-03-05,5007,136,
5010,2018-02-12,Joint,BAC,Bank of America Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,2018-03-05,5010,136,
5011,2018-02-12,Joint,BAC,Bank of America Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,2018-03-05,5011,136,
5012,2018-02-12,Joint,KN,Knowles Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,2018-03-05,5012,136,
5013,2018-02-12,Joint,KN,Knowles Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,2018-03-05,5013,136,
5017,2018-02-09,Joint,XOM,Exxon Mobil Corporation,Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,2018-03-05,5017,136,
5018,2018-02-09,Joint,URBN,"Urban Outfitters, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,2018-03-05,5018,136,
5030,2018-02-06,Joint,URBN,"Urban Outfitters, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,2018-03-05,5030,136,
5037,2018-02-05,Joint,URBN,"Urban Outfitters, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,2018-03-05,5037,136,
5038,2018-02-05,Joint,URBN,"Urban Outfitters, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,2018-03-05,5038,136,
5044,2018-02-05,Spouse,FB,"Facebook, Inc.",Stock,Sale (Full),"$15,001 - $50,000",555,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,2018-03-03,5044,133,
5045,2018-02-05,Spouse,AMZN,"Amazon.com, Inc.",Stock,Sale (Full),"$1,001 - $15,000",555,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,2018-03-03,5045,133,
5051,2018-02-05,Spouse,BAC,Bank of America Corporation,Stock,Sale (Full),"$15,001 - $50,000",sep,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,2018-03-03,5051,133,
5052,2018-02-05,Spouse,RTN,Raytheon Company,Stock,Sale (Full),"$15,001 - $50,000",sep,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,2018-03-03,5052,133,
5053,2018-02-05,Spouse,NFLX,"Netflix, Inc.",Stock,Sale (Full),"$50,001 - $100,000",sep,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,2018-03-03,5053,133,
5054,2018-02-05,Spouse,BA,The Boeing Company,Stock,Sale (Full),"$15,001 - $50,000",sep,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,2018-03-03,5054,133,
5060,2018-02-05,Spouse,LMT,Lockheed Martin Corporation,Stock,Sale (Full),"$15,001 - $50,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,2018-03-03,5060,133,
